eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2012,622457,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2013,592832,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2014,595937,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2015,566696,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2016,546971,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2017,567608,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2018,583534,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2019,452427,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2020,415736,
11_52,YLL,Premature death -Years of life lost,NR,Number,PL,Poland,2021,519035,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2005,101221,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2007,71315,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2008,47992,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2009,58837,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2010,45347,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2011,56873,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2012,40056,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2013,40120,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2014,28759,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2015,41366,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2016,30652,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2017,32059,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2018,27412,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2019,26442,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2020,25977,
11_52,YLL,Premature death -Years of life lost,NR,Number,PT,Portugal,2021,20714,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2005,479590,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2007,399063,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2008,383367,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2009,332704,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2010,264356,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2011,343494,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2012,323317,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2013,268450,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2014,255693,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2015,270028,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2016,251238,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2017,269008,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2018,267416,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2019,217549,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2020,234834,
11_52,YLL,Premature death -Years of life lost,NR,Number,RO,Romania,2021,213287,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2005,23805,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2007,19295,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2008,19570,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2009,20863,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2010,21293,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2011,23838,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2012,19638,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2013,19311,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2014,15536,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2015,19362,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2016,16971,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2017,17559,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2018,17067,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2019,12957,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2020,11875,
11_52,YLL,Premature death -Years of life lost,NR,Number,SI,Slovenia,2021,11452,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2005,78213,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2007,64403,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2008,67724,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2009,65223,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2010,70429,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2011,83337,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2012,66802,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2013,64287,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2014,60756,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2015,61888,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2016,55385,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2017,60779,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2018,60053,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2019,44080,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2020,46129,
11_52,YLL,Premature death -Years of life lost,NR,Number,SK,Slovakia,2021,57872,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2005,15082,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2007,15013,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2008,10101,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2009,7454,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2010,11746,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2011,11036,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2012,8790,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2013,4210,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2014,9850,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2015,2521,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2016,2468,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2017,1076,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2018,4866,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2019,1863,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2020,688,
11_52,YLL,Premature death -Years of life lost,NR,Number,FI,Finland,2021,1694,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2005,33591,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2007,29855,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2008,24798,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2009,16333,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2010,20326,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2011,25866,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2012,14966,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2013,7586,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2014,16184,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2015,7616,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2016,7106,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2017,3895,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2018,8601,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2019,5254,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2020,3350,
11_52,YLL,Premature death -Years of life lost,NR,Number,SE,Sweden,2021,5905,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2005,350,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2007,309,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2008,538,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2009,209,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2010,388,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2011,48,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2012,0,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2013,256,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2014,295,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2015,231,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2016,121,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2017,154,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2018,84,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2019,22,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2020,4,
11_52,YLL,Premature death -Years of life lost,NR,Number,IS,Iceland,2021,14,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2005,236,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2007,186,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2008,186,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2009,167,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2010,199,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2011,195,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2012,116,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2013,144,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2014,83,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2015,141,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2016,128,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2017,108,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2018,81,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2019,63,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2020,64,
11_52,YLL,Premature death -Years of life lost,NR,Number,LI,Liechtenstein,2021,91,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2005,13753,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2007,12014,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2008,10306,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2009,8622,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2010,13418,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2011,13217,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2012,8729,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2013,7909,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2014,7207,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2015,4303,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2016,4599,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2017,2994,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2018,5666,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2019,3292,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2020,1627,
11_52,YLL,Premature death -Years of life lost,NR,Number,NO,Norway,2021,4079,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2005,51169,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2007,41983,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2008,46426,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2009,45605,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2010,50884,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2011,46497,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2012,36201,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2013,42101,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2014,31812,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2015,34131,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2016,25634,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2017,24258,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2018,24102,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2019,18957,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2020,16091,
11_52,YLL,Premature death -Years of life lost,NR,Number,CH,Switzerland,2021,17703,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2005,81337,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2007,69009,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2008,64745,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2009,75720,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2010,73791,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2011,75886,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2012,55188,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2013,43888,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2014,41545,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2015,55126,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2016,78209,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2017,63602,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2018,76096,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2019,61554,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2020,91007,
11_52,YLL,Premature death -Years of life lost,NR,Number,BA,Bosnia and Herzegovina,2021,80587,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2005,11210,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2007,11004,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2008,10323,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2009,10842,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2010,14523,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2011,14181,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2012,9910,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2013,8177,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2014,7320,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2015,9224,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2016,10174,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2017,9415,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2018,10387,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2019,9243,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2020,9521,
11_52,YLL,Premature death -Years of life lost,NR,Number,ME,Montenegro,2021,9616,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2005,66170,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2007,42748,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2008,43978,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2009,55053,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2010,51275,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2011,57557,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2012,51803,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2013,49710,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2014,44585,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2015,47432,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2016,59829,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2017,61003,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2018,51631,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2019,32834,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2020,34627,
11_52,YLL,Premature death -Years of life lost,NR,Number,MK,North Macedonia,2021,43751,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2005,68804,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2007,53570,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2008,47900,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2009,56218,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2010,68041,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2011,59160,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2012,51115,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2013,48892,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2014,38021,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2015,50113,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2016,55379,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2017,55477,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2018,51405,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2019,40917,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2020,37389,
11_52,YLL,Premature death -Years of life lost,NR,Number,AL,Albania,2021,37001,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2005,193635,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2007,161516,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2008,163306,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2009,163140,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2010,129420,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2011,181770,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2012,138262,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2013,118048,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2014,121302,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2015,135764,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2016,143911,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2017,165732,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2018,153129,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2019,118171,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2020,142880,
11_52,YLL,Premature death -Years of life lost,NR,Number,RS,Serbia,2021,133174,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2005,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2007,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2008,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2009,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2010,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2011,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2012,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2013,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2014,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2015,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2016,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2017,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2018,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2019,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2020,,
11_52,YLL,Premature death -Years of life lost,NR,Number,TR,Türkiye,2021,,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2005,52507,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2006,,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2007,46450,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2008,46293,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2009,50669,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2010,57733,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2011,48590,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2012,42996,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2013,41481,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2014,39318,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2015,40808,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2016,51409,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2017,42753,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2018,42634,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2019,29300,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2020,30399,
11_52,YLL,Premature death -Years of life lost,NR,Number,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2021,26230,
